X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
-8879979.15767249,5419381.77975153,1625,00023350,2974,Centre St N at Linkdale Rd,,43.701614,-79.770210,,,0,,,1
-8879496.81031889,5418950.64579392,1626,00023360,2975,Centre St N at Tolton Dr,,43.698814,-79.765877,,,0,,,1
-8879292.09377532,5418741.55307476,1627,00023370,2976,Centre St N at Vodden St E,,43.697456,-79.764038,,,0,,,1
-8878907.37361514,5418220.07367855,1628,00023390,2978,Centre St N at Scott St,,43.694069,-79.760582,,,0,,,1
-8878623.7315526,5417993.90827634,1629,00023400,2979,Centre St N at Church St,,43.692600,-79.758034,,,0,,,1
-8878285.65425906,5417724.33374396,1630,00023410,2980,Centre St N at Queen St E,,43.690849,-79.754997,,,0,,,1
-8877691.98741465,5417270.95514968,1631,00023430,2982,Centre St S at Haslemere Ave,,43.687904,-79.749664,,,0,,,1
-8877440.62800444,5417113.62489468,1632,00023440,2983,Centre St S s/of Haslemere Ave,,43.686882,-79.747406,,,0,,,0
-8877219.77013471,5416906.26709754,1633,00023450,2984,Sterne Ave s/of Clarence St,,43.685535,-79.745422,,,0,,,1
-8877015.16491063,5416696.75886295,1634,00023460,2985,Sterne Ave at Eldomar Ave,,43.684174,-79.743584,,,0,,,1
-8877031.3062368,5416532.20356043,1635,00023475,2986,Marsden Cres at Eldomar Ave,,43.683105,-79.743729,,,0,,,0
-8876863.10248621,5416545.74962986,1636,00023480,2987,Harper Rd n/of Golding Ave,,43.683193,-79.742218,,,0,,,0
-8876683.0988696,5416402.43937943,1637,00023490,2988,Harper Rd opp Jersey Ave,,43.682262,-79.740601,,,0,,,0
-8876360.2723463,5416148.30389923,1638,00023500,2989,Harper Rd at Bartley Bull Pky,,43.680611,-79.737701,,,0,,,0
-8876159.00670694,5416385.50705851,1639,00023510,2990,Bartley Bull Pky at Tullamore Rd,,43.682152,-79.735893,,,0,,,1
-8875956.85051166,5416284.99128349,1640,00023520,2991,Bartley Bull Pky btwn Tullamore Rd & Roberts Cres,,43.681499,-79.734077,,,0,,,1
-8875776.84689505,5416061.95176342,1641,00023530,2992,Bartley Bull Pky at Roberts Cres,,43.680050,-79.732460,,,0,,,1
-8875627.34481892,5415875.85872906,1642,00023540,2993,Bartley Bull Pky at Watson Cres,,43.678841,-79.731117,,,0,,,1
-8875360.73463846,5415663.91118043,1643,00023550,2994,Bartley Bull Pky at Caledon Cres,,43.677464,-79.728722,,,0,,,1
-8875094.90369445,5415318.52559664,1644,00023560,2995,Bartley Bull Pky s/of Kilmanagh Crt,,43.675220,-79.726334,,,0,,,1
-8875127.18634678,5415170.61709292,1645,00023570,2996,Bartley Bull Pky at Orchard Dr,,43.674259,-79.726624,,,0,,,1
-8875399.80777973,5414881.27119797,1646,00023580,2997,Bartley Bull Pky opp Caldwell Cres (W),,43.672379,-79.729073,,,0,,,1
-8875579.81139635,5414669.19256993,1647,00023590,2998,Bartley Bull Pky at Erindale Cres,,43.671001,-79.730690,,,0,,,1
-8875880.48534098,5414595.93577187,1648,00023600,2999,Bartley Bull Pky at Bartley Bull Pky,,43.670525,-79.733391,,,0,,,1
-8875953.51092694,5414343.38895352,1649,00023610,3000,Bartley Bull Pkwy at Main St S,,43.668884,-79.734047,,,0,,,0
-8880938.84300262,5418768.65171677,1650,00023635,3002,Williams Pky W at Murray St,,43.697632,-79.778831,,,0,,,0
-8874911.44917362,5423661.41426209,1651,00023840,3004,Central Park Dr at Bramalea Rd,,43.729401,-79.724686,,,0,,,1
-8875006.51601876,5423599.63984686,1652,00023880,3005,Central Park Dr at Hilldale Cres (E),,43.729000,-79.725540,,,0,,,1
-8875285.92794065,5423164.14965688,1653,00023890,3006,Central Park Dr at Hilldale Cres (W),,43.726173,-79.728050,,,0,,,1
-8875090.5622343,5422793.37530492,1654,00023900,3007,Central Park Dr s/of Howden Blvd,,43.723766,-79.726295,,,0,,,1
-8874735.56437817,5422372.71002307,1655,00023910,3008,Central Park Dr s/of Hanover Rd,,43.721035,-79.723106,,,0,,,1
-8875171.26886514,5425285.25918819,1656,00024260,3012,Jordan Blvd at Jayfield Rd,,43.739941,-79.727020,,,0,,,1
-8875022.65734492,5425084.80518161,1657,00024430,3020,Jordan Blvd at Williams Pky E,,43.738640,-79.725685,,,0,,,1
-8879681.04407615,5418289.97207125,1658,00024830,3023,Vodden St E at Ken Whillans Dr,,43.694523,-79.767532,,,0,,,0
-8879322.70663529,5418756.33414236,1659,00024840,3024,Vodden St E at Centre St N,,43.697552,-79.764313,,,0,,,1
-8879162.963166,5418955.41895252,1660,00024850,3025,Vodden St E at Post Rd,,43.698845,-79.762878,,,0,,,0
-8878896.35298555,5419294.31952076,1661,00024855,3026,Vodden St E at Cumberland Dr,,43.701046,-79.760483,,,0,,,0
-8878738.39062811,5419474.63016385,1662,00024860,3027,Vodden St w/of Kennedy Rd,,43.702217,-79.759064,,,0,,,0
-8878541.35512941,5419730.70504589,1663,00024870,3028,Vodden St E at Hansen Rd,,43.703880,-79.757294,,,0,,,1
-8878219.41916204,5420181.27857809,1664,00024880,3029,Vodden St E at Rutherford Rd N,,43.706806,-79.754402,,,0,,,1
-8878092.848901,5420339.89308673,1665,00024890,3030,Vodden St E e/of Robwill Crt,,43.707836,-79.753265,,,0,,,1
-8877834.69900185,5420648.96821655,1666,00024900,3031,Vodden St E w/of Archdekin Dr,,43.709843,-79.750946,,,0,,,1
-8877645.34454802,5420872.73459733,1667,00024910,3032,Vodden St E at 399 Vodden St E,,43.711296,-79.749245,,,0,,,1
-8877126.37308194,5421140.70698161,1668,00024920,3033,Vodden St E e/of Lansdowne Dr,,43.713036,-79.744583,,,0,,,1
-8876880.1343683,5421327.98425499,1669,00024930,3034,Vodden St E at Laurelcrest St,,43.714252,-79.742371,,,0,,,1
-8876806.99746285,5421642.32907599,1670,00024940,3035,Vodden St E at Howden Blvd,,43.716293,-79.741714,,,0,,,1
-8875539.06846271,5422568.94621942,1671,00024980,3037,Howden Blvd e/of Hedgeson Crt (Howden Rec Centre),,43.722309,-79.730324,,,0,,,1
-8875317.43135655,5422783.36290956,1672,00024990,3038,Howden Blvd w/of Heathcliffe Square,,43.723701,-79.728333,,,0,,,1
-8874603.98474005,5424035.76682252,1673,00025030,3039,Central Park Dr at Gleneaden Crt,,43.731831,-79.721924,,,0,,,1
-8873906.67944972,5424552.33667391,1674,00025050,3040,Central Park Dr opp Greenbriar Rec Centre,,43.735184,-79.715660,,,0,,,1
-8873611.12620167,5425017.78271522,1675,00025060,3041,Central Park Dr at Torbram Rd,,43.738205,-79.713005,,,0,,,1
-8873316.46350954,5425336.41340629,1676,00025080,3043,Corporation Dr at Bramkay St,,43.740273,-79.710358,,,0,,,1
-8872992.8577498,5425844.11899149,1677,00025090,3044,Chrysler Dr n/of Corporation Dr,,43.743568,-79.707451,,,0,,,1
-8873206.03457467,5426061.07727464,1678,00025095,3045,Chrysler Dr at 255 Chrysler Dr,,43.744976,-79.709366,,,0,,,1
-8873728.34562547,5426607.81012592,1679,00025120,3046,Chrysler Dr at Williams Pky E,,43.748524,-79.714058,,,0,,,1
-8873367.33651683,5427066.88734378,1680,00025130,3047,Williams Pkwy at 1995 Williams Pkwy,,43.751503,-79.710815,,,0,,,1
-8873206.03457467,5427248.58282598,1681,00025140,3048,Williams Pky E at Airport Rd,,43.752682,-79.709366,,,0,,,1
-8872961.4656534,5427541.86137227,1682,00025150,3049,Williams Pky E at Spar Dr,,43.754585,-79.707169,,,0,,,1
-8872658.23136047,5427909.28181306,1683,00025160,3050,Williams Pky E at 2021 Williams Pky E,,43.756969,-79.704445,,,0,,,1
-8872387.27971989,5428235.10228524,1684,00025170,3051,Williams Pky E w/of Sun Pac Blvd,,43.759083,-79.702011,,,0,,,1
-8872225.0872218,5428432.07975287,1685,00025175,3052,Williams Pkwy at Sun Pac Blvd,,43.760361,-79.700554,,,0,,,1
-8871966.04676672,5428270.39762536,1686,00025180,3053,Sun Pac Blvd at 10 Sun Pac Blvd.,,43.759312,-79.698227,,,0,,,0
-8872476.44663201,5428185.16500425,1687,00025320,3064,Williams Pkwy at 2500 Williams Pkwy,,43.758759,-79.702812,,,0,,,1
-8872776.23002072,5427821.12423162,1688,00025330,3065,Williams Pky E at 2150 Williams Pky E,,43.756397,-79.705505,,,0,,,1
-8873056.53249853,5427481.29388787,1689,00025340,3066,Williams Pky E e/of Airport Rd,,43.754192,-79.708023,,,0,,,1
-8873389.4890955,5427098.63370941,1690,00025350,3067,Williams Pky E opp 1995 Williams Pky E,,43.751709,-79.711014,,,0,,,1
-8873788.68078948,5426698.88405118,1691,00025360,3068,Williams Pky E at Chrysler Dr,,43.749115,-79.714600,,,0,,,1
-8873434.46216978,5426262.16887648,1692,00025370,3069,Chrysler Dr at Bramtree Crt,,43.746281,-79.711418,,,0,,,1
-8873416.65105125,5426280.96846869,1693,00025375,3070,Chrysler Dr at 395 Chrysler Dr,,43.746403,-79.711258,,,0,,,1
-8873227.29659741,5426047.51723245,1694,00025380,3071,Chrysler Dr at 250 Chrylser Dr,,43.744888,-79.709557,,,0,,,1
-8872981.83712021,5425786.64439218,1695,00025390,3072,Chrysler Dr at Corporation Dr,,43.743195,-79.707352,,,0,,,1
-8873277.39036827,5425413.29934597,1696,00025400,3073,Corporation Dr at Precidio Crt,,43.740772,-79.710007,,,0,,,1
-8873562.70222317,5425114.69581788,1697,00025410,3074,Corporation Dr at Torbram Rd,,43.738834,-79.712570,,,0,,,1
-8873721.55513653,5424919.02176132,1698,00025415,3075,Central Park Dr btwn Greenmount and Torbram Rd,,43.737564,-79.713997,,,0,,,1
-8873880.4080499,5424631.68116099,1699,00025420,3076,Central Park Dr at Greenbriar Rec Centre,,43.735699,-79.715424,,,0,,,1
-8874650.62760669,5424024.52061897,1700,00025440,3077,Central Park Dr btwn Grenoble Blvd & Glenforest Rd,,43.731758,-79.722343,,,0,,,1
-8874864.69498749,5423771.86979601,1701,00025450,3078,Central Park Dr e/of Bramalea Rd,,43.730118,-79.724266,,,0,,,1
-8875262.99612555,5422836.35170992,1702,00025480,3079,Howden Blvd at Hunt Club Dr,,43.724045,-79.727844,,,0,,,1
-8875556.87958124,5422597.13433606,1703,00025490,3080,Howden Blvd at Horton Cres (W),,43.722492,-79.730484,,,0,,,1
-8875709.7212421,5422348.68138783,1704,00025500,3081,Howden Blvd e/of Highview Trail,,43.720879,-79.731857,,,0,,,1
-8876829.92927795,5421645.2554132,1705,00025530,3082,Vodden St E w/of Howden Blvd,,43.716312,-79.741920,,,0,,,1
-8876883.47395303,5421428.55495115,1706,00025535,3083,Vodden St E at Leeward Dr,,43.714905,-79.742401,,,0,,,1
-8877221.55124656,5421169.96880509,1707,00025540,3084,Vodden St E w/of Lakeridge Dr,,43.713226,-79.745438,,,0,,,1
-8877573.98875441,5420997.32538757,1708,00025550,3085,Vodden St E at Hwy 410,,43.712105,-79.748604,,,0,,,1
-8877816.88788333,5420711.8008989,1709,00025560,3086,Vodden St E at Archdekin Dr,,43.710251,-79.750786,,,0,,,1
-8878059.78701224,5420421.51132316,1710,00025570,3087,Vodden St E at Century Gardens,,43.708366,-79.752968,,,0,,,1
-8878199.04769522,5420256.4276366,1711,00025580,3088,Vodden St E at Rutherford Rd N,,43.707294,-79.754219,,,0,,,1
-8878514.19317365,5419812.47188328,1712,00025590,3089,Vodden St E at Hansen Rd,,43.704411,-79.757050,,,0,,,1
-8878657.68399729,5419629.69089468,1713,00025600,3090,Vodden St e/of Kennedy Rd,,43.703224,-79.758339,,,0,,,1
-8878795.27488791,5419460.61785274,1714,00025610,3091,Vodden St E w/of Kennedy Rd N,,43.702126,-79.759575,,,0,,,1
-8878971.9389198,5419240.27320786,1715,00025620,3092,Vodden St E at Garfield Cres (E),,43.700695,-79.761162,,,0,,,1
-8879303.11440491,5418821.46350334,1716,00025640,3094,Vodden St E at Centre St N,,43.697975,-79.764137,,,0,,,1
-8879708.20603191,5418301.67317547,1717,00025650,3095,Vodden St E opp Ken Whillans Dr,,43.694599,-79.767776,,,0,,,1
-8871776.69231288,5428065.7173581,1718,00025700,3096,Sun Pac Blvd at Ward Rd,,43.757984,-79.696526,,,0,,,0
-8871492.93893085,5427765.94911117,1719,00025710,3097,Sun Pac Blvd at Progress Crt,,43.756039,-79.693977,,,0,,,0
-8871290.89405506,5427560.20122336,1720,00025720,3098,Sun Pac Blvd btwn Progress Crt & Exchange Dr,,43.754704,-79.692162,,,0,,,0
-8871258.61140274,5427560.20122336,1721,00025740,3099,Sun Pac Blvd btwn Exchange Dr & Progress Crt,,43.754704,-79.691872,,,0,,,1
-8871527.00269504,5427835.30336617,1722,00025750,3101,Sun Pac Blvd opp Progress Crt,,43.756489,-79.694283,,,0,,,0
-8871774.91120103,5428094.53877755,1723,00025760,3102,Sun Pac Blvd opp Ward Rd,,43.758171,-79.696510,,,0,,,0
-8872048.42318991,5428389.07727066,1724,00025770,3103,Sun Pac Blvd s/of Williams Pkwy,,43.760082,-79.698967,,,0,,,1
-8885767.21459629,5415210.01808619,1725,00025840,3104,Mount Pleasant GO Station  Route 29/29A/215 Stop,,43.674515,-79.822205,,,0,place_MPGO,,1
-8883604.05425119,5416273.90844724,1726,00025890,3106,Williams Pky W at Chinguacousy Rd,,43.681427,-79.802773,,,0,,,1
-8883248.94507557,5416501.72497685,1727,00025900,3107,Williams Pky W at Withers Way,,43.682907,-79.799583,,,0,,,1
-8882715.61339518,5416503.57216086,1728,00025910,3108,Williams Pky W at Oxtail Lane,,43.682919,-79.794792,,,0,,,1
-8882228.14534499,5416786.50354239,1729,00025920,3109,Williams Pkwy W e/of Fletchers Creek Blvd,,43.684757,-79.790413,,,0,,,1
-8881570.80375186,5417700.31720572,1730,00025950,3110,Williams Pky W e/of Vodden St W,,43.690693,-79.784508,,,0,,,1
-8881183.52324339,5418207.756836,1731,00025960,3111,Williams Pky W e/of RR Crossing,,43.693989,-79.781029,,,0,,,1
-8880948.19383985,5418699.36557447,1732,00025980,3113,Williams Pky W at Murray St,,43.697182,-79.778915,,,0,,,0
-8880790.23148242,5418901.99051161,1733,00025990,3114,Williams Pky W w/of Main St N,,43.698498,-79.777496,,,0,,,1
-8880384.24929949,5419336.04780215,1734,00026000,3115,Williams Pky E at Elderwood Place,,43.701317,-79.773849,,,0,,,1
-8880222.94735733,5419569.17532439,1735,00026010,3116,Williams Pky E w/of Centre St N,,43.702831,-79.772400,,,0,,,1
-8879904.46229417,5419987.40299211,1736,00026020,3117,Williams Pky E btwn Centre St N & Kennedy Rd N,,43.705547,-79.769539,,,0,,,1
-8879589.31681573,5420385.78400632,1737,00026030,3118,Williams Pky E at Kennedy Rd N,,43.708134,-79.766708,,,0,,,1
-8879299.77482018,5420751.07154257,1738,00026040,3119,Williams Pkwy btwn Kennedy Rd & Rutherford Rd,,43.710506,-79.764107,,,0,,,1
-8878960.91829021,5421178.28534027,1739,00026050,3120,Williams Pky E at Rutherford Rd N,,43.713280,-79.761063,,,0,,,1
-8878632.1918339,5421303.34229138,1740,00026060,3121,Williams Pky E at Southlake Blvd,,43.714092,-79.758110,,,0,,,1
-8878306.9162818,5421298.72193053,1741,00026070,3122,Williams Pky E w/of Hwy 410,,43.714062,-79.755188,,,0,,,0
-8877717.47957805,5421762.77172191,1742,00026075,3123,Williams Pky E e/of Hwy 410,,43.717075,-79.749893,,,0,,,1
-8877378.62304807,5422206.9753243,1743,00026080,3124,Williams Pky E at Howden St,,43.719959,-79.746849,,,0,,,0
-8876906.40576813,5422976.83511848,1744,00026090,3125,Williams Pky E at Dixie Rd,,43.724957,-79.742607,,,0,,,1
-8876613.41286836,5423266.43485858,1745,00026100,3126,Williams Pky E at Mansfield St (W),,43.726837,-79.739975,,,0,,,1
-8876345.91213198,5423520.30423445,1746,00026110,3127,Williams Pky E at Mansfield St (E),,43.728485,-79.737572,,,0,,,1
-8876024.86672053,5423757.69690599,1747,00026120,3128,Williams Pky E btwn Mansfield St and Mackay St S,,43.730026,-79.734688,,,0,,,1
-8875461.81273611,5424417.68370797,1748,00026150,3129,Williams Pky E e/of Bramalea Rd,,43.734310,-79.729630,,,0,,,1
-8875205.22130982,5424725.66289258,1749,00026155,3130,Williams Pkwy e/of Glenridge Rd,,43.736309,-79.727325,,,0,,,1
-8874985.25399602,5425036.5797716,1750,00026160,3131,Williams Pky E at Grenoble Blvd,,43.738327,-79.725349,,,0,,,1
-8874728.77388923,5425443.3451278,1751,00026170,3132,Williams Pky E at Graymar Rd,,43.740967,-79.723045,,,0,,,1
-8874495.22559755,5425821.31401379,1752,00026180,3133,Williams Pky E at Torbram Rd,,43.743420,-79.720947,,,0,,,1
-8874145.34843798,5426221.02564031,1753,00026190,3134,Williams Pky E at Bramtree Crt,,43.746014,-79.717804,,,0,,,1
-8873833.65386376,5426595.48208332,1754,00026200,3135,Williams Pky E w/of Chrysler Dr,,43.748444,-79.715004,,,0,,,1
-8874128.31655589,5426308.5515463,1755,00026450,3137,Williams Pky E opp Bramtree Crt,,43.746582,-79.717651,,,0,,,1
-8874499.4557382,5425872.93346962,1756,00026460,3138,Williams Pky E w/of Torbram Rd,,43.743755,-79.720985,,,0,,,1
-8874739.01528238,5425496.19512509,1757,00026470,3139,Williams Pky E opp Graymar Rd,,43.741310,-79.723137,,,0,,,1
-8875032.00818215,5425027.18123862,1758,00026480,3140,Williams Pky E w/of Jordan Blvd,,43.738266,-79.725769,,,0,,,1
-8875187.4101913,5424802.69781279,1759,00026490,3141,Williams Pky E at Chinguacousy S.S.,,43.736809,-79.727165,,,0,,,1
-8875573.02090741,5424338.95731219,1760,00026500,3142,Williams Pky E w/of Bramalea Rd,,43.733799,-79.730629,,,0,,,1
-8876929.33758323,5423000.24922783,1761,00026540,3143,Williams Pky E w/of Dixie Rd,,43.725109,-79.742813,,,0,,,1
-8877418.58674527,5422225.30457304,1762,00026550,3144,Williams Pkwy w/of North Park Dr,,43.720078,-79.747208,,,0,,,1
-8877772.69404548,5421745.21348896,1763,00026552,3689,Williams Pky at GO Carpool Parking Lot,,43.716961,-79.750389,,,0,,,1
-8878556.60589965,5421339.84322343,1764,00026570,3146,Williams Pky E at Southlake Blvd,,43.714329,-79.757431,,,0,,,1
-8878920.06403708,5421258.67890003,1765,00026580,3147,Williams Pky E at Rutherford Rd N,,43.713802,-79.760696,,,0,,,1
-8879282.74293809,5420832.23140229,1766,00026590,3148,Williams Pkwy btwn Rutherford Rd & Kennedy Rd,,43.711033,-79.763954,,,0,,,1
-8879551.13423039,5420492.04238046,1767,00026600,3149,Williams Pky E at Kennedy Rd N,,43.708824,-79.766365,,,0,,,1
-8879935.85439058,5420011.57947122,1768,00026605,3150,Williams Pkwy btwn Kennedy Rd & Centre St,,43.705704,-79.769821,,,0,,,1
-8880177.97428305,5419703.75756514,1769,00026610,3151,Williams Pky E e/of Centre St N,,43.703705,-79.771996,,,0,,,1
-8880460.72578967,5419300.78662212,1770,00026620,3152,Williams Pky E at Baronwood Crt,,43.701088,-79.774536,,,0,,,1
-8880826.74427539,5418913.07650275,1771,00026630,3153,Williams Pky W w/of Main St N,,43.698570,-79.777824,,,0,,,1
-8881101.1468202,5418503.21162699,1772,00026650,3154,Williams Pky W at Harridine Rd,,43.695908,-79.780289,,,0,,,1
-8881180.9628951,5418277.65513545,1773,00026655,3155,Williams Pky W w/of Harridine Rd,,43.694443,-79.781006,,,0,,,1
-8881325.34427466,5418057.95455363,1774,00026660,3156,Williams Pky W w/of Railway Crossing,,43.693016,-79.782303,,,0,,,1
-8882706.26255795,5416541.13164941,1775,00026700,3157,Williams Pky W opp Oxtail Lane,,43.683163,-79.794708,,,0,,,1
-8882964.52377659,5416589.15875895,1776,00026710,3158,Williams Pky W e/of Whitewash Way,,43.683475,-79.797028,,,0,,,1
-8883182.70997854,5416563.45190964,1777,00026720,3159,Williams Pky W at Whitewash Way,,43.683308,-79.798988,,,0,,,1
-8883623.53516209,5416309.15806978,1778,00026730,3160,Williams Pky W w/of Chinguacousy Rd,,43.681656,-79.802948,,,0,,,1
-8883395.10756698,5416498.80026957,1779,00026735,3161,Williams Pky W btwn Whitewash Way & Chinguacousy,,43.682888,-79.800896,,,0,,,1
-8874795.00898626,5412841.17817301,1780,00026790,3165,County Court South - Zum Main Station Stop NB,,43.659122,-79.723640,,,0,,,1
-8873453.16384423,5411773.06746999,1781,00026792,6131,HWY 407 Park and Ride,,43.652180,-79.711586,,,0,place_MNGO,,1
-8875254.53584425,5413317.26729777,1782,00026800,3167,County Court North - Zum Main Station Stop NB,,43.662216,-79.727768,,,0,,,1
-8873506.7085193,5411464.90463384,1783,00026805,6132,Hurontario St at Topflight Dr,,43.650177,-79.712067,,,0,,,1
-8872534.22144773,5410456.63934835,1784,00026807,6162,Hurontario St at Longside Dr,,43.643623,-79.703331,,,0,,,1
-8873071.00403234,5411028.90947063,1785,00026810,6133,Hurontario St at Kingsway Dr,,43.647343,-79.708153,,,0,,,1
-8872892.67020808,5410848.76362892,1786,00026815,6134,Hurontario St at Derry Rd (Zum),,43.646172,-79.706551,,,0,,,1
-8869968.52982393,5432223.40576154,1787,00027000,3171,The Gore Rd opp Strathdale Rd,,43.784954,-79.680283,,,0,,,1
-8870316.73719113,5432606.27869464,1788,00027010,3172,The Gore Rd n/of Castle Oaks Crossing,,43.787437,-79.683411,,,0,,,1
-8870493.40122302,5432783.45725503,1789,00027012,3709,The Gore Rd opp Fitzpatrick Dr,,43.788586,-79.684998,,,0,,,1
-8870700.56679539,5432991.01802071,1790,00027013,3753,The Gore Rd opp Castlemore School,,43.789932,-79.686859,,,0,,,1
-8870979.97871727,5433280.46977531,1791,00027020,3618,The Gore Rd s/of Castlemore Rd,,43.791809,-79.689369,,,0,,,1
-8870720.9382622,5433637.01527894,1792,00027040,3652,Castlemore Rd w/of Bloom Dr,,43.794121,-79.687042,,,0,,,1
-8870409.24368798,5434008.22588124,1793,00027045,3651,Castlemore Rd w/of Gardenbrooke Tr,,43.796528,-79.684242,,,0,,,1
-8870241.93049332,5433882.84231463,1794,00027050,3610,Gardenbrooke Tr s/of Snowpass St,,43.795715,-79.682739,,,0,,,1
-8870156.21448541,5432709.285485,1795,00027080,3613,Castle Oaks Cross at Cardinal Ambrozic S.S.,,43.788105,-79.681969,,,0,,,1
-8869926.00577845,5432131.66048156,1796,00027200,3173,The Gore Rd s/of Strathdale Rd,,43.784359,-79.679901,,,0,,,1
-8870116.25078821,5433637.01527894,1797,00027205,3698,Gardenbrooke Tr s/of Academy Dr,,43.794121,-79.681610,,,0,,,1
-8870009.27275756,5433515.18373282,1798,00027206,3699,Gardenbrooke Tr n/of Bliss St,,43.793331,-79.680649,,,0,,,1
-8869808.00711821,5433193.95713701,1799,00027207,3700,Gardenbrooke Tr n/of Castle Oaks Cross,,43.791248,-79.678841,,,0,,,1
-8871996.65962669,5410160.36503062,1800,00028005,6155,Superior Blvd e/of Hurontario St,,43.641697,-79.698502,,,0,,,1
-8871893.02118076,5410495.40491505,1801,00028007,6156,Edwards Blvd n/of Superior Blvd,,43.643875,-79.697571,,,0,,,1
-8872163.08226542,5410773.53724172,1802,00028010,6136,Edwards Blvd n/of Admiral Blvd,,43.645683,-79.699997,,,0,,,1
-8872738.04743537,5410134.52223833,1803,00028012,6163,Longside Dr e/of Maritz Dr,,43.641529,-79.705162,,,0,,,1
