,U_NAME,ID,V_ID,ROUTE_ID,TRIP_ID,TRIP_TYPE,DST_BTW_STPS,CUR_STP_ID,CUR_STP_NM,CUR_STP_LAT,CUR_STP_LONG,CUR_STP_TIME,SEGMENT_NAME,AVG_DIR,NXT_STP_ID,NXT_STP_NAME,NXT_STP_LAT,NXT_STP_LONG,NXT_STP_TIME
5432,33_12-344_23865116-240304-MULTI-Saturday-01_173,33,914,12-344,23865116-240304-MULTI-Saturday-01,Saturday,4.413276295539071,10820.0,Sunny Meadow Blvd s/of Larkspur Rd,43.754982,-79.746542,1712447162.2068634,Sunny Meadow Blvd s/of Larkspur Rd -- TO -- Finchgate Blvd n/of Clark Blvd,-2,2290,Finchgate Blvd n/of Clark Blvd,43.726047,-79.70894,1712448290.2490966
5433,33_12-344_23865116-240304-MULTI-Saturday-01_173,33,914,12-344,23865116-240304-MULTI-Saturday-01,Saturday,0.5346621816303894,2290.0,Finchgate Blvd n/of Clark Blvd,43.726047,-79.70894,1712448290.2490966,Finchgate Blvd n/of Clark Blvd -- TO -- Clark Blvd at Fleetwood Cres,-2,10330,Clark Blvd at Fleetwood Cres,43.721298,-79.709982,1712448347.495217
5434,33_12-344_23865116-240304-MULTI-Saturday-01_173,33,914,12-344,23865116-240304-MULTI-Saturday-01,Saturday,0.5722077097102731,10330.0,Clark Blvd at Fleetwood Cres,43.721298,-79.709982,1712448347.495217,Clark Blvd at Fleetwood Cres -- TO -- Kensington Rd w/of Bramalea Rd,-2,2350,Kensington Rd w/of Bramalea Rd,43.722391,-79.71694,1712448600.5763707
5435,33_12-344_23865116-240304-MULTI-Saturday-01_173,33,914,12-344,23865116-240304-MULTI-Saturday-01,Saturday,0.48212782313475366,2350.0,Kensington Rd w/of Bramalea Rd,43.722391,-79.71694,1712448600.5763707,Kensington Rd w/of Bramalea Rd -- TO -- Bramalea Terminal,-2,45570,Bramalea Terminal,43.718956,-79.720601,1712448847.1321867
5437,33_12-344_23865117-240304-MULTI-Saturday-01_223,33,1708,12-344,23865117-240304-MULTI-Saturday-01,Saturday,2.573352601062445,1720.0,Finchgate Blvd at Feston Place,43.726267,-79.709158,1712448254.2769926,Finchgate Blvd at Feston Place -- TO -- Jordan Blvd at Jameson Cres,-58,1850,Jordan Blvd at Jameson Cres,43.743762,-79.730125,1712448804.4264112
5438,33_12-344_23865117-240304-MULTI-Saturday-01_223,33,1708,12-344,23865117-240304-MULTI-Saturday-01,Saturday,1.2028273181025304,1850.0,Jordan Blvd at Jameson Cres,43.743762,-79.730125,1712448804.4264112,Jordan Blvd at Jameson Cres -- TO -- Torbram - Zum Bovaird Station Stop WB,-58,17120,Torbram - Zum Bovaird Station Stop WB,43.754069,-79.73467,1712449046.374574
5439,33_12-344_23865117-240304-MULTI-Saturday-01_223,33,1708,12-344,23865117-240304-MULTI-Saturday-01,Saturday,0.6023073143940385,17120.0,Torbram - Zum Bovaird Station Stop WB,43.754069,-79.73467,1712449046.374574,Torbram - Zum Bovaird Station Stop WB -- TO -- Bovaird Dr e/of Sunny Meadow Blvd,-58,18425,Bovaird Dr e/of Sunny Meadow Blvd,43.749794,-79.739275,1712449337.28608
5440,33_12-344_23865117-240304-MULTI-Saturday-01_223,33,1708,12-344,23865117-240304-MULTI-Saturday-01,Saturday,0.2891553162715425,18425.0,Bovaird Dr e/of Sunny Meadow Blvd,43.749794,-79.739275,1712449337.28608,Bovaird Dr e/of Sunny Meadow Blvd -- TO -- Sunny Meadow Blvd at Peter Robertson Blvd,-58,18440,Sunny Meadow Blvd at Peter Robertson Blvd,43.751681,-79.741752,1712449424.614214
5441,33_12-344_23865117-240304-MULTI-Saturday-01_223,33,1708,12-344,23865117-240304-MULTI-Saturday-01,Saturday,0.16094422533803243,18440.0,Sunny Meadow Blvd at Peter Robertson Blvd,43.751681,-79.741752,1712449424.614214,Sunny Meadow Blvd at Peter Robertson Blvd -- TO -- Sunny Meadow Blvd opp Oatfield Rd,-58,10520,Sunny Meadow Blvd opp Oatfield Rd,43.752683,-79.743198,1712449539.8561983
5443,33_12-344_23865118-240304-MULTI-Saturday-01_328,33,914,12-344,23865118-240304-MULTI-Saturday-01,Saturday,0.2243935047149104,1770.0,Central Park Dr btwn Glenvale Blvd and Graham Crt,43.733973,-79.7183,1712452216.981512,Central Park Dr btwn Glenvale Blvd and Graham Crt -- TO -- Grenoble Blvd n/of Central Park Dr,-63,1780,Grenoble Blvd n/of Central Park Dr,43.733251,-79.720908,1712452280.5689578
5444,33_12-344_23865118-240304-MULTI-Saturday-01_328,33,914,12-344,23865118-240304-MULTI-Saturday-01,Saturday,0.8913095579673892,1780.0,Grenoble Blvd n/of Central Park Dr,43.733251,-79.720908,1712452280.5689578,Grenoble Blvd n/of Central Park Dr -- TO -- Jordan Blvd at Jayfield Rd,-63,24260,Jordan Blvd at Jayfield Rd,43.739942,-79.727017,1712452662.7391481
5445,33_12-344_23865118-240304-MULTI-Saturday-01_328,33,914,12-344,23865118-240304-MULTI-Saturday-01,Saturday,2.309584499882009,24260.0,Jordan Blvd at Jayfield Rd,43.739942,-79.727017,1712452662.7391481,Jordan Blvd at Jayfield Rd -- TO -- Sunny Meadow Blvd at Red River Rd,-63,10540,Sunny Meadow Blvd at Red River Rd,43.755165,-79.746578,1712453312.773681
5447,33_12-344_23865119-240304-MULTI-Saturday-01_160,33,1708,12-344,23865119-240304-MULTI-Saturday-01,Saturday,0.2285802510671375,2190.0,Jordan Blvd at Jefferson Rd,43.740184,-79.727563,1712451279.7531226,Jordan Blvd at Jefferson Rd -- TO -- Jordan Blvd at Williams Pky E,144,24430,Jordan Blvd at Williams Pky E,43.738641,-79.725683,1712451369.048643
5449,33_15-344_23864282-240304-MULTI-Saturday-01_215,33,2081,15-344,23864282-240304-MULTI-Saturday-01,Saturday,0.4952987552745909,2460.0,Bramalea Rd n/of East Dr,43.707983,-79.695182,1712439262.101914,Bramalea Rd n/of East Dr -- TO -- Bramalea Rd opp Alexandria Gate,-64,3820,Bramalea Rd opp Alexandria Gate,43.711182,-79.69947,1712439356.7629716
5450,33_15-344_23864282-240304-MULTI-Saturday-01_215,33,2081,15-344,23864282-240304-MULTI-Saturday-01,Saturday,0.36879385660902275,3820.0,Bramalea Rd opp Alexandria Gate,43.711182,-79.69947,1712439356.7629716,Bramalea Rd opp Alexandria Gate -- TO -- Bramalea Rd opp Algonquin Blvd,-64,3830,Bramalea Rd opp Algonquin Blvd,43.713566,-79.70266,1712439319.010888
5451,33_15-344_23864282-240304-MULTI-Saturday-01_215,33,2081,15-344,23864282-240304-MULTI-Saturday-01,Saturday,0.9397264802545329,3830.0,Bramalea Rd opp Algonquin Blvd,43.713566,-79.70266,1712439319.010888,Bramalea Rd opp Algonquin Blvd -- TO -- Bramalea Rd at Clark Blvd,-64,3850,Bramalea Rd at Clark Blvd,43.719647,-79.71078,1712439665.8039033
5452,33_15-344_23864282-240304-MULTI-Saturday-01_215,33,2081,15-344,23864282-240304-MULTI-Saturday-01,Saturday,0.46838936020839783,3850.0,Bramalea Rd at Clark Blvd,43.719647,-79.71078,1712439665.8039033,Bramalea Rd at Clark Blvd -- TO -- Knightsbridge Rd btwn Kings Cross & Central Pk Dr,-64,3865,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,43.718865,-79.716507,1712440299.2086945
5455,33_15-344_23864284-240304-MULTI-Saturday-01_286,33,1282,15-344,23864284-240304-MULTI-Saturday-01,Saturday,0.9397264802545329,3830.0,Bramalea Rd opp Algonquin Blvd,43.713566,-79.70266,1712442927.0292377,Bramalea Rd opp Algonquin Blvd -- TO -- Bramalea Rd at Clark Blvd,-44,3850,Bramalea Rd at Clark Blvd,43.719647,-79.71078,1712443527.312277
5456,33_15-344_23864284-240304-MULTI-Saturday-01_286,33,1282,15-344,23864284-240304-MULTI-Saturday-01,Saturday,0.680481223117664,3850.0,Bramalea Rd at Clark Blvd,43.719647,-79.71078,1712443527.312277,Bramalea Rd at Clark Blvd -- TO -- Bramalea Rd at Queen St E,-44,3930,Bramalea Rd at Queen St E,43.724066,-79.716638,1712443843.9477916
5457,33_15-344_23864284-240304-MULTI-Saturday-01_286,33,1282,15-344,23864284-240304-MULTI-Saturday-01,Saturday,0.9511543984775764,3930.0,Bramalea Rd at Queen St E,43.724066,-79.716638,1712443843.9477916,Bramalea Rd at Queen St E -- TO -- Bramalea Rd n/of Central Park Dr,-44,3960,Bramalea Rd n/of Central Park Dr,43.730205,-79.724881,1712443933.2293313
5458,33_15-344_23864284-240304-MULTI-Saturday-01_286,33,1282,15-344,23864284-240304-MULTI-Saturday-01,Saturday,0.5658739371565394,3960.0,Bramalea Rd n/of Central Park Dr,43.730205,-79.724881,1712443933.2293313,Bramalea Rd n/of Central Park Dr -- TO -- Bramalea Rd at Williams Pky E,-44,3980,Bramalea Rd at Williams Pky E,43.733866,-79.729773,1712444068.646325
5459,33_15-344_23864284-240304-MULTI-Saturday-01_286,33,1282,15-344,23864284-240304-MULTI-Saturday-01,Saturday,1.0473123880144546,3980.0,Bramalea Rd at Williams Pky E,43.733866,-79.729773,1712444068.646325,Bramalea Rd at Williams Pky E -- TO -- Bramalea Rd n/of Trillium Crt,-44,18370,Bramalea Rd n/of Trillium Crt,43.740591,-79.7389,1712444218.5696173
5461,33_15-344_23864319-240304-MULTI-Saturday-01_96,33,1880,15-344,23864319-240304-MULTI-Saturday-01,Saturday,5.105093691695192,44060.0,Bramalea Rd at Sandalwood Pky E,43.754291,-79.757862,1712440428.5659897,Bramalea Rd at Sandalwood Pky E -- TO -- Team Canada Dr btwn Knightsbridge & Peel Cente Dr,56,23140,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,43.71765,-79.719575,1712441914.3039775
5463,33_15-344_23864322-240304-MULTI-Saturday-01_177,33,1282,15-344,23864322-240304-MULTI-Saturday-01,Saturday,1.0131340001957239,4410.0,Bramalea Rd at Balmoral Dr,43.71552,-79.705658,1712440913.7270248,Bramalea Rd at Balmoral Dr -- TO -- Bramalea Rd n/of Avondale Blvd,142,4440,Bramalea Rd n/of Avondale Blvd,43.708981,-79.69688,1712440858.2735813
5464,33_15-344_23864322-240304-MULTI-Saturday-01_177,33,1282,15-344,23864322-240304-MULTI-Saturday-01,Saturday,0.4541370386660342,4440.0,Bramalea Rd n/of Avondale Blvd,43.708981,-79.69688,1712440858.2735813,Bramalea Rd n/of Avondale Blvd -- TO -- Bramalea Rd at Orenda Rd,142,2760,Bramalea Rd at Orenda Rd,43.706051,-79.692944,1712441207.5071473
5465,33_15-344_23864322-240304-MULTI-Saturday-01_177,33,1282,15-344,23864322-240304-MULTI-Saturday-01,Saturday,0.4780220983065282,2760.0,Bramalea Rd at Orenda Rd,43.706051,-79.692944,1712441207.5071473,Bramalea Rd at Orenda Rd -- TO -- Bramalea GO Station - Route 15 SB/115 SB Stop,142,22080106,Bramalea GO Station - Route 15 SB/115 SB Stop,43.701857,-79.691638,1712441364.2479436
5466,33_15-344_23864322-240304-MULTI-Saturday-01_177,33,1282,15-344,23864322-240304-MULTI-Saturday-01,Saturday,1.0326326560075612,22080106.0,Bramalea GO Station - Route 15 SB/115 SB Stop,43.701857,-79.691638,1712441364.2479436,Bramalea GO Station - Route 15 SB/115 SB Stop -- TO -- Bramalea Rd s/of Hwy 407,142,42250,Bramalea Rd s/of Hwy 407,43.697274,-79.680466,1712441445.1182647
5467,33_15-344_23864322-240304-MULTI-Saturday-01_177,33,1282,15-344,23864322-240304-MULTI-Saturday-01,Saturday,0.5260478668144514,42250.0,Bramalea Rd s/of Hwy 407,43.697274,-79.680466,1712441445.1182647,Bramalea Rd s/of Hwy 407 -- TO -- Bramalea Rd n/of Drew Rd,142,42255,Bramalea Rd n/of Drew Rd,43.693877,-79.675912,1712441490.4930036
5469,33_16-344_23865112-240304-MULTI-Saturday-01_153,33,914,16-344,23865112-240304-MULTI-Saturday-01,Saturday,0.4783998721459921,9890.0,Clark Blvd at Edenborough Dr,43.720721,-79.710049,1712449251.9806283,Clark Blvd at Edenborough Dr -- TO -- Clark Blvd e/of Esplanade Rd,60,9910,Clark Blvd e/of Esplanade Rd,43.724839,-79.708325,1712449410.5238066
5470,33_16-344_23865112-240304-MULTI-Saturday-01_153,33,914,16-344,23865112-240304-MULTI-Saturday-01,Saturday,1.5478051572346558,9910.0,Clark Blvd e/of Esplanade Rd,43.724839,-79.708325,1712449410.5238066,Clark Blvd e/of Esplanade Rd -- TO -- Dearbourne Blvd at Devonshire Dr,60,5130,Dearbourne Blvd at Devonshire Dr,43.717061,-79.692352,1712449596.031733
5471,33_16-344_23865112-240304-MULTI-Saturday-01_153,33,914,16-344,23865112-240304-MULTI-Saturday-01,Saturday,0.8112987473729993,5130.0,Dearbourne Blvd at Devonshire Dr,43.717061,-79.692352,1712449596.031733,Dearbourne Blvd at Devonshire Dr -- TO -- Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),60,5170,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),43.710057,-79.69518,1712449746.9032636
5472,33_16-344_23865112-240304-MULTI-Saturday-01_153,33,914,16-344,23865112-240304-MULTI-Saturday-01,Saturday,0.3307156190098155,5170.0,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),43.710057,-79.69518,1712449746.9032636,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd) -- TO -- Bramalea Rd s/of East Dr,60,2750,Bramalea Rd s/of East Dr,43.707138,-79.694391,1712449833.6683974
5474,33_16-344_23865113-240304-MULTI-Saturday-01_242,33,1708,16-344,23865113-240304-MULTI-Saturday-01,Saturday,0.5681831794309821,4870.0,Eastbourne Dr opp Evesham Cres (s/of Clark Blvd),43.725197,-79.699549,1712447104.896189,Eastbourne Dr opp Evesham Cres (s/of Clark Blvd) -- TO -- Clark Blvd e/of Folkstone Cres,-102,10290,Clark Blvd e/of Folkstone Cres,43.727868,-79.705577,1712447127.9043696
5475,33_16-344_23865113-240304-MULTI-Saturday-01_242,33,1708,16-344,23865113-240304-MULTI-Saturday-01,Saturday,0.9674762799620247,10290.0,Clark Blvd e/of Folkstone Cres,43.727868,-79.705577,1712447127.9043696,Clark Blvd e/of Folkstone Cres -- TO -- Clark Blvd at Bramalea Rd,-102,10340,Clark Blvd at Bramalea Rd,43.720089,-79.71097,1712447260.9999352
5476,33_16-344_23865113-240304-MULTI-Saturday-01_242,33,1708,16-344,23865113-240304-MULTI-Saturday-01,Saturday,0.4782861201275842,10340.0,Clark Blvd at Bramalea Rd,43.720089,-79.71097,1712447260.9999352,Clark Blvd at Bramalea Rd -- TO -- Clark Blvd at Central Park Dr,-102,10360,Clark Blvd at Central Park Dr,43.717056,-79.71519,1712447742.243255
5479,33_19-344_23866775-240304-MULTI-Saturday-01_295,33,2204,19-344,23866775-240304-MULTI-Saturday-01,Saturday,0.2224026178683523,6750.0,Hilldale Cres opp Holley Hedge Crt,43.725517,-79.731386,1712439268.724108,Hilldale Cres opp Holley Hedge Crt -- TO -- Hilldale Cres at Hyde Park Crt,-31,6770,Hilldale Cres at Hyde Park Crt,43.727507,-79.731108,1712439465.8309329
5480,33_19-344_23866775-240304-MULTI-Saturday-01_295,33,2204,19-344,23866775-240304-MULTI-Saturday-01,Saturday,0.4593411732563484,6770.0,Hilldale Cres at Hyde Park Crt,43.727507,-79.731108,1712439465.8309329,Hilldale Cres at Hyde Park Crt -- TO -- Williams Pky E at Mackay St S,-31,6820,Williams Pky E at Mackay St S,43.731222,-79.733608,1712439567.663324
5481,33_19-344_23866775-240304-MULTI-Saturday-01_295,33,2204,19-344,23866775-240304-MULTI-Saturday-01,Saturday,1.8120512865323506,6820.0,Williams Pky E at Mackay St S,43.731222,-79.733608,1712439567.663324,Williams Pky E at Mackay St S -- TO -- Fernforest Dr n/of Homewood St,-31,6900,Fernforest Dr n/of Homewood St,43.739487,-79.753046,1712439970.8974936
5482,33_19-344_23866775-240304-MULTI-Saturday-01_295,33,2204,19-344,23866775-240304-MULTI-Saturday-01,Saturday,0.18769235678261675,6900.0,Fernforest Dr n/of Homewood St,43.739487,-79.753046,1712439970.8974936,Fernforest Dr n/of Homewood St -- TO -- Fernforest Dr at Kimberly Cres (S),-31,10730,Fernforest Dr at Kimberly Cres (S),43.741059,-79.753897,1712439990.1355958
5483,33_19-344_23866775-240304-MULTI-Saturday-01_295,33,2204,19-344,23866775-240304-MULTI-Saturday-01,Saturday,0.344123105894887,10730.0,Fernforest Dr at Kimberly Cres (S),43.741059,-79.753897,1712439990.1355958,Fernforest Dr at Kimberly Cres (S) -- TO -- Fernforest Dr at Hackberry Gate,-31,10740,Fernforest Dr at Hackberry Gate,43.743937,-79.755472,1712440045.900801
5484,33_19-344_23866775-240304-MULTI-Saturday-01_295,33,2204,19-344,23866775-240304-MULTI-Saturday-01,Saturday,0.26179636934786177,10740.0,Fernforest Dr at Hackberry Gate,43.743937,-79.755472,1712440045.900801,Fernforest Dr at Hackberry Gate -- TO -- Fernforest Dr n/of Blackforest Dr,-31,6930,Fernforest Dr n/of Blackforest Dr,43.74562,-79.757751,1712440061.6921775
5485,33_19-344_23866775-240304-MULTI-Saturday-01_295,33,2204,19-344,23866775-240304-MULTI-Saturday-01,Saturday,0.6034821617309608,6930.0,Fernforest Dr n/of Blackforest Dr,43.74562,-79.757751,1712440061.6921775,Fernforest Dr n/of Blackforest Dr -- TO -- Fernforest Dr at Sandalwood Pky E,-31,6950,Fernforest Dr at Sandalwood Pky E,43.749542,-79.762944,1712440190.5376816
5487,33_2-344_23866355-240304-MULTI-Saturday-01_313,33,2209,2-344,23866355-240304-MULTI-Saturday-01,Saturday,3.0637919319268616,30111.0,Brampton Gateway Terminal,43.666101,-79.733925,1712446063.9938812,Brampton Gateway Terminal -- TO -- Main St N n/of Queen St E,-43,9150,Main St N n/of Queen St E,43.686112,-79.760113,1712446697.3417606
5488,33_2-344_23866355-240304-MULTI-Saturday-01_313,33,2209,2-344,23866355-240304-MULTI-Saturday-01,Saturday,0.30007533529408714,9150.0,Main St N n/of Queen St E,43.686112,-79.760113,1712446697.3417606,Main St N n/of Queen St E -- TO -- Main St N at Church St,-43,9170,Main St N at Church St,43.688043,-79.76272,1712446838.7879355
5490,33_2-344_23866356-240304-MULTI-Saturday-01_291,33,2203,2-344,23866356-240304-MULTI-Saturday-01,Saturday,0.4785691670510246,26790.0,County Court South - Zum Main Station Stop NB,43.659121,-79.723637,1712447619.7617266,County Court South - Zum Main Station Stop NB -- TO -- County Court North - Zum Main Station Stop NB,-44,26800,County Court North - Zum Main Station Stop NB,43.662216,-79.727771,1712447767.3291113
5491,33_2-344_23866356-240304-MULTI-Saturday-01_291,33,2203,2-344,23866356-240304-MULTI-Saturday-01,Saturday,0.6570080539724085,26800.0,County Court North - Zum Main Station Stop NB,43.662216,-79.727771,1712447767.3291113,County Court North - Zum Main Station Stop NB -- TO -- Brampton Gateway Terminal,-44,30111,Brampton Gateway Terminal,43.666101,-79.733925,1712448004.6700602
5492,33_2-344_23866356-240304-MULTI-Saturday-01_291,33,2203,2-344,23866356-240304-MULTI-Saturday-01,Saturday,0.8337264217413253,30111.0,Brampton Gateway Terminal,43.666101,-79.733925,1712448004.6700602,Brampton Gateway Terminal -- TO -- Main St S n/of Peel Village Pky,-44,9070,Main St S n/of Peel Village Pky,43.671736,-79.740763,1712447793.9576557
5493,33_2-344_23866356-240304-MULTI-Saturday-01_291,33,2203,2-344,23866356-240304-MULTI-Saturday-01,Saturday,4.018281733063945,9070.0,Main St S n/of Peel Village Pky,43.671736,-79.740763,1712447793.9576557,Main St S n/of Peel Village Pky -- TO -- Main St N btwn Layham Gate & Williams Pky E,-44,9235,Main St N btwn Layham Gate & Williams Pky E,43.69765,-79.775592,1712448881.0246987
5495,33_29-344_23865211-240304-MULTI-Saturday-01_65,33,2020,29-344,23865211-240304-MULTI-Saturday-01,Saturday,0.6679782090499544,26160.0,Williams Pky E at Grenoble Blvd,43.738326,-79.725352,1712454116.8211865,Williams Pky E at Grenoble Blvd -- TO -- Williams Pky E at Torbram Rd,77,26180,Williams Pky E at Torbram Rd,43.743421,-79.720947,1712454169.5475504
5496,33_29-344_23865211-240304-MULTI-Saturday-01_65,33,2020,29-344,23865211-240304-MULTI-Saturday-01,Saturday,1.3878685999373928,26180.0,Williams Pky E at Torbram Rd,43.743421,-79.720947,1712454169.5475504,Williams Pky E at Torbram Rd -- TO -- Williams Pky E at Airport Rd,77,25140,Williams Pky E at Airport Rd,43.752681,-79.709362,1712454340.865986
5497,33_29-344_23865211-240304-MULTI-Saturday-01_65,33,2020,29-344,23865211-240304-MULTI-Saturday-01,Saturday,1.1590641115166824,25140.0,Williams Pky E at Airport Rd,43.752681,-79.709362,1712454340.865986,Williams Pky E at Airport Rd -- TO -- Sun Pac Blvd at 10 Sun Pac Blvd.,77,25180,Sun Pac Blvd at 10 Sun Pac Blvd.,43.759311,-79.698226,1712454340.6691792
5498,33_29-344_23865211-240304-MULTI-Saturday-01_65,33,2020,29-344,23865211-240304-MULTI-Saturday-01,Saturday,0.20075762860840837,25180.0,Sun Pac Blvd at 10 Sun Pac Blvd.,43.759311,-79.698226,1712454340.6691792,Sun Pac Blvd at 10 Sun Pac Blvd. -- TO -- Sun Pac Blvd at Ward Rd,77,25700,Sun Pac Blvd at Ward Rd,43.757986,-79.696528,1712454539.0846555
5500,33_30-344_23864107-240304-MULTI-Saturday-01_139,33,2215,30-344,23864107-240304-MULTI-Saturday-01,Saturday,0.5894246239083716,42070.0,Airport Rd s/of Countryside Dr,43.78267,-79.748806,1712461841.483684,Airport Rd s/of Countryside Dr -- TO -- Airport Rd at Yellow Avens Blvd,135,42080,Airport Rd at Yellow Avens Blvd,43.778868,-79.74369,1712461900.4558954
5501,33_30-344_23864107-240304-MULTI-Saturday-01_139,33,2215,30-344,23864107-240304-MULTI-Saturday-01,Saturday,1.4737282450271918,42080.0,Airport Rd at Yellow Avens Blvd,43.778868,-79.74369,1712461900.4558954,Airport Rd at Yellow Avens Blvd -- TO -- Airport Rd at Sandalwood Pky E,135,42095,Airport Rd at Sandalwood Pky E,43.769383,-79.73087,1712461860.5302885
5502,33_30-344_23864107-240304-MULTI-Saturday-01_139,33,2215,30-344,23864107-240304-MULTI-Saturday-01,Saturday,0.47552356007928936,42095.0,Airport Rd at Sandalwood Pky E,43.769383,-79.73087,1712461860.5302885,Airport Rd at Sandalwood Pky E -- TO -- Aiport Rd btwn Sandalwood Pky & Bovaird Dr,135,41120,Aiport Rd btwn Sandalwood Pky & Bovaird Dr,43.766333,-79.726719,1712462011.4685142
5503,33_30-344_23864107-240304-MULTI-Saturday-01_139,33,2215,30-344,23864107-240304-MULTI-Saturday-01,Saturday,0.553289852906867,41120.0,Aiport Rd btwn Sandalwood Pky & Bovaird Dr,43.766333,-79.726719,1712462011.4685142,Aiport Rd btwn Sandalwood Pky & Bovaird Dr -- TO -- Airport Rd s/of Bovaird Dr E,135,15120,Airport Rd s/of Bovaird Dr E,43.76273,-79.721967,1712462164.8776085
